Date,ALVO.IC,AMRQ.IC,ARION.IC,BRIM.IC,EIK.IC,EIM.IC,FESTI.IC,HAGA.IC,HAMP.IC,HEIMAR.IC,ICEAIR.IC,ICESEA.IC,ISB.IC,ISF.IC,ISLAX.IC,JBTM.IC,KALD.IC,KLAPP.IC,KLDVK.IC,KVIKA.IC,NOVA.IC,OCS.IC,OLGERD.IC,REITIR.IC,SIMINN.IC,SJOVA.IC,SKAGI.IC,SKEL.IC,SOLID.IC,SVN.IC,SYN.IC
2021-06-11,,,109.24984741210938,54.18616485595703,9.209400177001953,241.9424591064453,188.729736328125,56.243980407714844,101.16397094726562,25.299219131469727,1.440000057220459,17.649999618530273,,,,,12.5,,,16.784448623657227,,,,65.88550567626953,0.2204296737909317,29.49521827697754,,8.027887344360352,,61.66232681274414,43.75
2021-06-14,,,110.57754516601562,53.422977447509766,9.22694206237793,242.7913818359375,188.729736328125,56.054283142089844,101.16397094726562,25.154653549194336,1.399999976158142,17.700000762939453,,,,,13.199999809265137,,,16.82199478149414,,,,65.97976684570312,0.22190624475479126,29.718666076660156,,7.794064521789551,,61.468421936035156,43.75
2021-06-15,,,112.66389465332031,52.08740234375,9.22694206237793,242.7913818359375,189.67811584472656,56.81306076049805,101.16397094726562,25.347408294677734,1.3849999904632568,17.549999237060547,,,,,13.199999809265137,,,17.047290802001953,,,,65.79124450683594,0.22675779461860657,29.5845947265625,,7.794064521789551,,60.88669967651367,43.45000076293945
2021-06-16,,,111.71554565429688,51.99200439453125,9.253253936767578,243.6403350830078,190.15232849121094,56.52851486206055,101.16397094726562,25.347408294677734,1.3600000143051147,17.549999237060547,,,,,13.199999809265137,,,16.930889129638672,,,,65.79124450683594,0.22675779461860657,29.182390213012695,,7.910975456237793,,60.88669967651367,43.150001525878906
2021-06-18,,,111.52588653564453,51.61041259765625,9.253253936767578,256.3741455078125,187.78134155273438,55.95943832397461,101.16397094726562,25.154653549194336,1.440000057220459,17.649999618530273,,,,,13.199999809265137,,,16.82199478149414,,,,65.41422271728516,0.22496484220027924,29.182390213012695,,7.910975456237793,,59.91716384887695,42.95000076293945
2021-06-21,,,110.76720428466797,51.32421875,9.29710865020752,264.0144348144531,189.2039337158203,56.90790557861328,101.16397094726562,25.178747177124023,1.4550000429153442,17.549999237060547,,,,,13.199999809265137,,,16.784448623657227,,,,65.60273742675781,0.22675779461860657,29.49521827697754,,7.910975456237793,,60.59584045410156,42.95000076293945
2021-06-22,,,109.24984741210938,52.755191802978516,9.29710865020752,272.5036315917969,188.729736328125,58.33060073852539,101.16397094726562,25.178747177124023,1.399999976158142,17.649999618530273,76.46161651611328,,,,13.199999809265137,,,16.746896743774414,,,,65.41422271728516,0.2262304723262787,29.227079391479492,,7.910975456237793,,60.88669967651367,42.650001525878906
2021-06-23,,,110.38787078857422,51.99200439453125,9.29710865020752,275.8993225097656,189.67811584472656,58.235755920410156,101.4059829711914,25.20284080505371,1.4600000381469727,17.549999237060547,80.01797485351562,,,,13.199999809265137,,,16.859546661376953,,,,66.16827392578125,0.22517576813697815,29.450529098510742,,7.910975456237793,,60.49888610839844,42.70000076293945
2021-06-24,,,110.19819641113281,51.80120849609375,9.340962409973145,275.0503845214844,190.15232849121094,58.615142822265625,101.4059829711914,25.299219131469727,1.5700000524520874,17.5,79.37136840820312,,,,13.199999809265137,,,16.64927101135254,,,,67.39361572265625,0.22464841604232788,29.450529098510742,,8.06685733795166,,60.49888610839844,42.400001525878906
2021-06-25,,,110.19819641113281,51.80120849609375,9.340962409973145,275.0503845214844,190.15232849121094,58.615142822265625,101.4059829711914,25.299219131469727,1.5700000524520874,17.5,80.66458129882812,,,,13.199999809265137,,,16.64927101135254,,,,67.39361572265625,0.22464841604232788,29.450529098510742,,8.06685733795166,,59.82021713256836,42.400001525878906
2021-06-28,,,111.90522003173828,51.99200439453125,9.490067481994629,303.9136962890625,193.47169494628906,60.51206970214844,101.4059829711914,25.63654327392578,1.5800000429153442,17.299999237060547,80.58375549316406,,,,14.800000190734863,,,16.8970947265625,,,,67.67638397216797,0.2299218624830246,29.49521827697754,,8.098033905029297,,59.62630844116211,42.150001525878906
2021-06-29,,,114.56060791015625,51.99200439453125,9.29710865020752,325.13671875,191.5749053955078,60.132686614990234,101.4059829711914,25.63654327392578,1.600000023841858,17.549999237060547,83.25102233886719,,,,15.0,,,17.084840774536133,,,,67.29935455322266,0.23034372925758362,29.450529098510742,,8.308473587036133,,59.91716384887695,42.25
2021-06-30,,,117.21598815917969,51.5150146484375,9.27956771850586,320.4676818847656,190.62652587890625,59.9429931640625,101.4059829711914,25.63654327392578,1.6699999570846558,17.600000381469727,83.6551513671875,,,,15.199999809265137,,,17.535429000854492,,,,67.86489868164062,0.23034372925758362,29.5845947265625,,8.26170825958252,,59.82021713256836,42.0
